temp,pres,hum,mag_x,mag_y,mag_z,acc_x,acc_y,acc_z,pitch,roll,yaw,datetime
37.0,942.0,32.9,-131.39,-496.18,472.64,0.246,0.691,0.733,347.57,44.23,105.38,2022-11-09 20:50:52.835233
36.0,942.0,32.7,-131.41,-496.18,472.64,0.232,0.682,0.71,347.21,45.4,104.93,2022-11-09 20:50:53.882136
37.0,942.0,32.5,-130.87,-496.19,472.62,0.252,0.7,0.71,347.07,45.94,104.6,2022-11-09 20:50:54.925729
37.0,942.0,32.8,-130.85,-496.19,472.62,0.245,0.674,0.74,346.56,46.37,104.41,2022-11-09 20:50:55.969785
36.0,942.0,33.1,-130.35,-496.19,472.61,0.235,0.666,0.793,346.79,45.97,104.17,2022-11-09 20:50:57.020205
37.0,942.0,32.8,-130.93,-496.18,472.63,0.262,0.705,0.727,346.45,45.76,103.96,2022-11-09 20:50:58.077750
36.0,942.0,32.8,-130.37,-496.19,472.61,0.238,0.718,0.722,346.15,46.78,103.5,2022-11-09 20:50:59.121635
36.0,942.0,32.8,-130.52,-496.19,472.62,0.235,0.699,0.732,346.47,46.54,103.49,2022-11-09 20:51:00.169145
37.0,943.0,32.8,-130.15,-496.2,472.61,0.262,0.643,0.751,346.44,45.87,104.41,2022-11-09 20:51:01.232818
36.0,943.0,32.8,-130.39,-496.19,472.61,0.254,0.723,0.773,346.64,45.9,104.59,2022-11-09 20:51:02.293676
36.0,943.0,32.9,-130.41,-496.19,472.61,0.252,0.692,0.742,346.18,46.16,104.71,2022-11-09 20:51:03.352808
37.0,943.0,32.8,-130.76,-496.19,472.62,0.296,0.681,0.706,345.85,47.0,104.22,2022-11-09 20:51:04.410471
36.0,943.0,32.9,-130.92,-496.18,472.63,0.232,0.637,0.724,345.7,46.85,104.05,2022-11-09 20:51:05.474135
36.0,943.0,33.0,-130.27,-496.19,472.61,0.228,0.656,0.695,342.92,46.54,106.46,2022-11-09 20:51:06.518270
37.0,944.0,33.0,-130.17,-496.2,472.61,0.247,0.666,0.706,343.32,46.94,106.04,2022-11-09 20:51:07.562179
37.0,944.0,33.0,-130.12,-496.2,472.61,0.253,0.699,0.734,343.51,46.96,105.76,2022-11-09 20:51:08.617716
36.0,944.0,32.8,-130.23,-496.19,472.61,0.219,0.667,0.707,344.06,46.37,105.92,2022-11-09 20:51:09.661231
36.0,944.0,32.8,-130.32,-496.19,472.61,0.241,0.703,0.718,344.33,46.77,105.63,2022-11-09 20:51:10.708162
37.0,944.0,32.7,-130.51,-496.19,472.62,0.239,0.662,0.734,344.44,46.69,105.22,2022-11-09 20:51:11.748496
36.0,944.0,32.9,-130.65,-496.19,472.62,0.224,0.674,0.723,344.86,46.75,105.38,2022-11-09 20:51:12.792493
36.0,945.0,33.0,-130.38,-496.19,472.61,0.23,0.642,0.748,345.16,46.46,105.14,2022-11-09 20:51:13.843033
37.0,945.0,32.5,-130.14,-496.2,472.61,0.265,0.702,0.725,345.0,46.34,104.95,2022-11-09 20:51:14.883353
36.0,945.0,32.9,-130.46,-496.19,472.62,0.257,0.687,0.711,344.93,47.24,104.08,2022-11-09 20:51:15.936326
37.0,945.0,32.9,-130.39,-496.19,472.61,0.199,0.625,0.738,344.9,47.32,104.09,2022-11-09 20:51:16.983393
37.0,945.0,32.9,-129.88,-496.2,472.6,0.259,0.681,0.716,345.49,47.25,103.66,2022-11-09 20:51:18.033976
37.0,945.0,33.0,-130.17,-496.2,472.61,0.218,0.638,0.701,345.24,47.06,103.74,2022-11-09 20:51:19.074287
36.0,945.0,32.6,-130.49,-496.19,472.62,0.246,0.674,0.721,345.1,47.07,103.68,2022-11-09 20:51:20.118190
36.0,945.0,33.0,-130.82,-496.19,472.62,0.209,0.647,0.698,345.11,47.08,103.51,2022-11-09 20:51:21.174468
36.0,945.0,33.0,-131.17,-496.18,472.63,0.243,0.67,0.746,344.47,47.84,103.52,2022-11-09 20:51:22.224956
37.0,946.0,32.9,-131.44,-496.18,472.64,0.247,0.684,0.701,343.6,48.14,102.73,2022-11-09 20:51:23.265376
37.0,946.0,32.9,-132.02,-496.17,472.65,0.249,0.656,0.624,342.04,48.92,102.86,2022-11-09 20:51:24.317784
37.0,946.0,32.9,-132.09,-496.17,472.65,0.237,0.682,0.736,340.27,49.45,103.24,2022-11-09 20:51:25.368375
36.0,946.0,32.9,-133.48,-496.15,472.68,0.272,0.701,0.715,338.64,50.91,103.23,2022-11-09 20:51:26.408371
36.0,946.0,32.8,-134.44,-496.13,472.7,0.271,0.734,0.712,337.73,51.52,103.64,2022-11-09 20:51:27.455636
36.0,946.0,33.0,-136.39,-496.11,472.75,0.22,0.663,0.72,337.71,51.3,104.36,2022-11-09 20:51:28.503396
37.0,947.0,32.9,-136.7,-496.1,472.75,0.226,0.664,0.723,338.33,50.96,105.63,2022-11-09 20:51:29.551280
36.0,947.0,33.0,-136.84,-496.1,472.76,0.252,0.699,0.689,339.24,51.4,106.06,2022-11-09 20:51:30.591316
36.0,947.0,32.9,-136.58,-496.1,472.75,0.268,0.697,0.735,339.91,51.15,106.53,2022-11-09 20:51:31.635032
36.0,947.0,33.0,-137.04,-496.1,472.76,0.228,0.686,0.811,339.96,51.53,106.96,2022-11-09 20:51:32.685593
36.0,947.0,32.8,-136.65,-496.1,472.75,0.235,0.656,0.719,340.28,51.0,107.33,2022-11-09 20:51:33.725559
36.0,947.0,32.6,-137.35,-496.09,472.77,0.225,0.698,0.737,340.37,51.09,107.86,2022-11-09 20:51:34.772748
36.0,947.0,32.6,-137.38,-496.09,472.77,0.231,0.678,0.704,340.87,51.99,108.12,2022-11-09 20:51:35.813336
37.0,947.0,32.7,-137.31,-496.09,472.77,0.217,0.65,0.728,340.95,50.3,109.36,2022-11-09 20:51:36.872015
37.0,947.0,33.0,-136.51,-496.1,472.75,0.232,0.68,0.712,341.51,49.79,109.99,2022-11-09 20:51:37.936261
37.0,947.0,32.8,-136.18,-496.11,472.74,0.229,0.675,0.713,341.76,49.84,109.87,2022-11-09 20:51:38.980359
36.0,948.0,32.7,-136.13,-496.11,472.74,0.239,0.744,0.736,342.19,49.51,110.02,2022-11-09 20:51:40.039564
36.0,948.0,32.9,-135.49,-496.12,472.73,0.261,0.645,0.71,342.68,49.6,110.11,2022-11-09 20:51:41.083129
36.0,949.0,32.9,-135.22,-496.12,472.72,0.253,0.717,0.718,343.32,49.67,109.84,2022-11-09 20:51:42.130195
36.0,949.0,32.8,-135.58,-496.12,472.73,0.201,0.66,0.704,343.67,49.3,110.06,2022-11-09 20:51:43.177208
37.0,949.0,32.9,-135.65,-496.12,472.73,0.234,0.666,0.771,344.49,48.69,110.4,2022-11-09 20:51:44.228070
37.0,949.0,32.7,-136.16,-496.11,472.74,0.221,0.684,0.731,343.96,49.51,110.17,2022-11-09 20:51:45.268000
36.0,950.0,32.8,-136.22,-496.11,472.74,0.234,0.663,0.706,344.02,49.96,111.3,2022-11-09 20:51:46.314986
36.0,950.0,32.7,-135.9,-496.11,472.73,0.274,0.729,0.742,344.73,50.17,110.98,2022-11-09 20:51:47.355287
36.0,950.0,32.8,-135.42,-496.12,472.72,0.235,0.716,0.761,345.92,49.53,111.42,2022-11-09 20:51:48.399127
37.0,950.0,32.8,-134.85,-496.13,472.71,0.246,0.708,0.714,345.64,49.98,110.8,2022-11-09 20:51:49.461644
37.0,950.0,32.6,-134.08,-496.14,472.7,0.272,0.658,0.721,347.1,49.65,110.88,2022-11-09 20:51:50.521546
37.0,950.0,32.7,-133.97,-496.14,472.69,0.195,0.647,0.721,345.94,49.38,111.45,2022-11-09 20:51:51.569024
36.0,950.0,32.7,-133.92,-496.14,472.69,0.265,0.75,0.752,347.19,47.96,111.67,2022-11-09 20:51:52.632276
36.0,950.0,32.8,-134.62,-496.13,472.71,0.215,0.632,0.775,345.3,48.79,111.59,2022-11-09 20:51:53.687059
37.0,950.0,32.5,-134.87,-496.13,472.71,0.193,0.645,0.714,345.69,48.43,112.27,2022-11-09 20:51:54.738717
37.0,950.0,32.9,-134.09,-496.14,472.7,0.279,0.659,0.699,345.57,48.4,112.61,2022-11-09 20:51:55.779132
36.0,950.0,32.9,-133.79,-496.14,472.69,0.234,0.663,0.715,345.42,48.69,112.24,2022-11-09 20:51:56.826349
36.0,950.0,32.9,-133.87,-496.14,472.69,0.177,0.562,0.722,344.69,48.8,113.6,2022-11-09 20:51:57.866382
36.0,950.0,32.8,-133.54,-496.15,472.68,0.285,0.692,0.752,344.5,49.06,112.37,2022-11-09 20:51:58.909909
36.0,950.0,32.9,-132.88,-496.16,472.67,0.166,0.628,0.718,348.99,49.09,109.76,2022-11-09 20:51:59.952937
37.0,950.0,33.0,-132.08,-496.17,472.65,0.165,0.604,0.735,350.64,46.84,111.23,2022-11-09 20:52:01.013456
36.0,950.0,33.1,-131.23,-496.18,472.63,0.292,0.74,0.737,352.62,46.82,110.17,2022-11-09 20:52:02.057063
37.0,951.0,33.0,-130.2,-496.2,472.61,0.225,0.678,0.743,354.27,45.85,110.42,2022-11-09 20:52:03.104081
36.0,951.0,33.0,-128.58,-496.22,472.57,0.265,0.658,0.748,354.1,46.54,109.37,2022-11-09 20:52:04.163280
36.0,951.0,32.8,-127.41,-496.24,472.55,0.245,0.53,0.655,353.86,46.4,108.61,2022-11-09 20:52:05.218111
36.0,951.0,32.9,-126.14,-496.25,472.52,0.279,0.706,0.729,352.68,47.55,107.56,2022-11-09 20:52:06.261603
36.0,952.0,32.8,-125.32,-496.27,472.5,0.227,0.648,0.749,351.93,47.46,107.72,2022-11-09 20:52:07.308954
36.0,952.0,32.6,-126.15,-496.25,472.52,0.24,0.715,0.741,350.59,47.22,107.15,2022-11-09 20:52:08.360636
37.0,952.0,33.3,-126.63,-496.25,472.53,0.237,0.631,0.738,349.52,46.82,107.43,2022-11-09 20:52:09.404731
37.0,952.0,33.1,-126.45,-496.25,472.53,0.256,0.681,0.689,349.27,46.77,106.82,2022-11-09 20:52:10.455319
37.0,952.0,32.9,-125.23,-496.27,472.5,0.264,0.672,0.738,348.91,46.83,106.55,2022-11-09 20:52:11.495392
37.0,953.0,32.7,-125.08,-496.27,472.5,0.248,0.616,0.701,348.34,46.91,106.39,2022-11-09 20:52:12.542651
36.0,953.0,32.8,-125.36,-496.27,472.5,0.293,0.647,0.689,347.23,48.66,104.92,2022-11-09 20:52:13.582697
37.0,953.0,32.7,-125.05,-496.27,472.5,0.212,0.655,0.707,347.45,46.81,104.99,2022-11-09 20:52:14.626241
36.0,953.0,32.9,-125.07,-496.27,472.5,0.223,0.65,0.68,348.66,47.83,103.72,2022-11-09 20:52:15.677251
36.0,953.0,32.6,-125.06,-496.27,472.5,0.213,0.673,0.734,349.95,47.09,103.66,2022-11-09 20:52:16.735942
36.0,953.0,32.7,-125.16,-496.27,472.5,0.234,0.72,0.756,349.95,47.3,103.43,2022-11-09 20:52:17.792062
36.0,953.0,32.9,-124.75,-496.27,472.49,0.209,0.675,0.709,350.2,46.31,104.34,2022-11-09 20:52:18.847354
37.0,953.0,32.9,-124.62,-496.28,472.49,0.24,0.714,0.77,350.46,45.61,104.43,2022-11-09 20:52:19.904652
36.0,954.0,32.8,-124.26,-496.28,472.48,0.233,0.609,0.683,350.91,44.68,104.79,2022-11-09 20:52:20.959486
36.0,954.0,32.8,-123.82,-496.29,472.47,0.259,0.67,0.821,349.77,45.72,102.96,2022-11-09 20:52:22.003055
36.0,954.0,33.1,-124.81,-496.27,472.49,0.329,0.678,0.676,350.24,45.49,102.77,2022-11-09 20:52:23.050711
36.0,954.0,32.8,-126.46,-496.25,472.53,0.241,0.682,0.808,350.01,44.95,103.93,2022-11-09 20:52:24.105866
37.0,954.0,33.2,-127.17,-496.24,472.54,0.235,0.655,0.704,349.52,46.42,103.04,2022-11-09 20:52:25.149322
36.0,954.0,32.8,-127.9,-496.23,472.56,0.252,0.666,0.714,349.7,46.95,102.52,2022-11-09 20:52:26.189172
36.0,954.0,32.8,-128.03,-496.23,472.56,0.23,0.687,0.776,349.85,47.23,102.75,2022-11-09 20:52:27.233126
36.0,955.0,32.9,-128.07,-496.23,472.56,0.183,0.582,0.703,349.84,46.12,103.8,2022-11-09 20:52:28.283721
36.0,955.0,32.8,-127.68,-496.23,472.55,0.239,0.634,0.701,349.66,46.74,103.12,2022-11-09 20:52:29.323764
37.0,955.0,32.5,-127.32,-496.24,472.55,0.262,0.661,0.793,348.95,46.63,102.97,2022-11-09 20:52:30.368108
37.0,955.0,32.8,-126.7,-496.25,472.53,0.265,0.672,0.733,349.12,46.85,102.37,2022-11-09 20:52:31.415482
36.0,955.0,32.7,-126.34,-496.25,472.52,0.245,0.653,0.735,348.82,46.98,102.29,2022-11-09 20:52:32.466042
36.0,955.0,32.8,-125.45,-496.26,472.5,0.216,0.617,0.736,349.35,46.22,103.12,2022-11-09 20:52:33.506075
36.0,955.0,32.6,-124.83,-496.27,472.49,0.244,0.654,0.807,349.96,45.23,103.52,2022-11-09 20:52:34.553365
37.0,955.0,32.7,-124.16,-496.28,472.48,0.236,0.639,0.701,349.38,45.07,103.9,2022-11-09 20:52:35.601752
36.0,956.0,32.7,-124.76,-496.27,472.49,0.267,0.701,0.752,348.58,45.47,103.58,2022-11-09 20:52:36.659808
37.0,956.0,31.9,-125.97,-496.26,472.52,0.239,0.625,0.72,348.61,46.16,103.72,2022-11-09 20:52:37.720465
36.0,956.0,32.9,-126.5,-496.25,472.53,0.22,0.655,0.719,351.23,46.44,106.35,2022-11-09 20:52:38.771592
37.0,956.0,32.7,-126.02,-496.26,472.52,0.258,0.662,0.704,350.92,46.65,105.65,2022-11-09 20:52:39.831644
37.0,956.0,33.1,-125.83,-496.26,472.51,0.191,0.622,0.743,350.82,46.16,105.45,2022-11-09 20:52:40.882077
36.0,956.0,32.9,-124.99,-496.27,472.49,0.266,0.671,0.759,350.72,45.85,104.97,2022-11-09 20:52:41.922005
36.0,956.0,33.4,-125.08,-496.27,472.5,0.276,0.666,0.699,350.29,46.2,104.5,2022-11-09 20:52:42.981815
36.0,957.0,32.9,-125.63,-496.26,472.51,0.225,0.664,0.72,347.03,47.19,101.06,2022-11-09 20:52:44.038130
36.0,957.0,33.1,-126.86,-496.24,472.54,0.228,0.609,0.705,347.63,46.9,101.27,2022-11-09 20:52:45.081612
36.0,957.0,32.9,-127.42,-496.24,472.55,0.276,0.681,0.747,347.79,47.88,100.85,2022-11-09 20:52:46.121944
36.0,957.0,32.9,-127.36,-496.24,472.55,0.179,0.599,0.728,348.97,46.05,101.38,2022-11-09 20:52:47.165917
36.0,957.0,32.8,-126.43,-496.25,472.53,0.195,0.577,0.747,347.59,45.22,102.88,2022-11-09 20:52:48.216497
36.0,957.0,32.8,-125.48,-496.26,472.51,0.287,0.641,0.731,346.65,45.82,102.73,2022-11-09 20:52:49.256496
36.0,957.0,34.2,-125.3,-496.27,472.5,0.242,0.647,0.721,346.77,45.67,102.71,2022-11-09 20:52:50.312607
37.0,957.0,33.0,-125.92,-496.26,472.52,0.237,0.652,0.742,347.07,46.01,102.5,2022-11-09 20:52:51.371434
37.0,958.0,32.7,-126.89,-496.24,472.54,0.219,0.657,0.72,347.14,45.67,102.51,2022-11-09 20:52:52.430439
37.0,958.0,32.9,-126.64,-496.25,472.53,0.23,0.613,0.708,346.98,44.7,102.82,2022-11-09 20:52:53.477461
36.0,958.0,32.9,-125.94,-496.26,472.52,0.252,0.742,0.751,347.24,44.92,102.63,2022-11-09 20:52:54.524894
36.0,958.0,33.0,-125.85,-496.26,472.51,0.236,0.657,0.726,347.69,43.46,103.28,2022-11-09 20:52:55.568761
36.0,958.0,33.0,-125.21,-496.27,472.5,0.227,0.647,0.766,347.39,43.2,103.76,2022-11-09 20:52:56.612291
37.0,958.0,32.8,-125.85,-496.26,472.51,0.222,0.646,0.711,346.83,44.28,103.33,2022-11-09 20:52:57.662867
36.0,959.0,32.7,-126.31,-496.25,472.52,0.228,0.636,0.677,347.49,44.24,103.05,2022-11-09 20:52:58.717685
37.0,959.0,33.3,-126.25,-496.25,472.52,0.259,0.622,0.696,347.33,44.35,103.23,2022-11-09 20:52:59.765082
36.0,959.0,32.8,-126.76,-496.25,472.53,0.23,0.645,0.708,344.39,45.51,99.8,2022-11-09 20:53:00.812088
36.0,959.0,32.9,-126.88,-496.24,472.54,0.238,0.656,0.732,345.11,45.16,100.32,2022-11-09 20:53:01.862500
36.0,959.0,32.8,-127.44,-496.24,472.55,0.179,0.664,0.696,346.19,46.14,100.41,2022-11-09 20:53:02.902767
36.0,959.0,32.8,-127.95,-496.23,472.56,0.272,0.673,0.683,345.9,47.11,99.57,2022-11-09 20:53:03.946913
36.0,959.0,32.9,-127.7,-496.23,472.55,0.26,0.66,0.687,345.69,47.08,99.55,2022-11-09 20:53:04.993962
36.0,959.0,32.6,-127.42,-496.24,472.55,0.258,0.684,0.74,345.27,47.66,99.84,2022-11-09 20:53:06.037457
37.0,960.0,32.8,-126.87,-496.24,472.54,0.243,0.67,0.725,345.25,47.62,99.88,2022-11-09 20:53:07.081211
36.0,960.0,32.8,-126.64,-496.25,472.53,0.234,0.651,0.712,344.86,48.17,99.91,2022-11-09 20:53:08.131652
37.0,960.0,32.6,-126.36,-496.25,472.52,0.256,0.636,0.724,344.86,47.35,100.53,2022-11-09 20:53:09.191369
36.0,960.0,32.7,-125.55,-496.26,472.51,0.231,0.657,0.738,344.81,47.27,100.54,2022-11-09 20:53:10.242955
36.0,960.0,33.0,-125.33,-496.27,472.5,0.234,0.648,0.748,344.97,47.23,100.52,2022-11-09 20:53:11.290477
37.0,960.0,32.9,-125.81,-496.26,472.51,0.226,0.64,0.744,345.35,46.75,100.62,2022-11-09 20:53:12.350819
36.0,960.0,32.8,-126.34,-496.25,472.52,0.238,0.628,0.708,345.17,46.78,100.6,2022-11-09 20:53:13.394561
36.0,960.0,32.9,-126.81,-496.24,472.53,0.244,0.673,0.705,345.46,46.87,100.7,2022-11-09 20:53:14.441679
36.0,961.0,32.8,-126.73,-496.25,472.53,0.245,0.674,0.723,342.29,47.71,97.54,2022-11-09 20:53:15.489109
36.0,961.0,32.8,-126.53,-496.25,472.53,0.239,0.648,0.732,341.97,47.87,98.03,2022-11-09 20:53:16.536380
36.0,961.0,32.7,-126.77,-496.24,472.53,0.251,0.653,0.696,342.13,47.69,98.59,2022-11-09 20:53:17.599327
36.0,961.0,32.9,-126.26,-496.25,472.52,0.244,0.673,0.753,341.06,48.82,98.48,2022-11-09 20:53:18.649935
36.0,961.0,32.7,-126.11,-496.25,472.52,0.23,0.629,0.737,341.49,48.27,98.92,2022-11-09 20:53:19.704560
37.0,961.0,32.8,-126.27,-496.25,472.52,0.237,0.659,0.732,341.49,47.76,99.54,2022-11-09 20:53:20.767457
36.0,962.0,32.8,-127.17,-496.24,472.54,0.251,0.667,0.715,341.79,48.24,99.18,2022-11-09 20:53:21.811041
37.0,962.0,32.9,-127.29,-496.24,472.55,0.255,0.677,0.76,341.87,48.68,99.03,2022-11-09 20:53:22.851256
37.0,962.0,33.0,-127.34,-496.24,472.55,0.24,0.64,0.635,341.33,49.31,99.03,2022-11-09 20:53:23.898656
36.0,962.0,33.1,-127.56,-496.23,472.55,0.257,0.66,0.715,341.14,49.46,99.37,2022-11-09 20:53:24.938705
37.0,962.0,32.6,-127.52,-496.23,472.55,0.214,0.668,0.691,342.17,48.94,100.39,2022-11-09 20:53:25.985766
36.0,962.0,33.0,-127.71,-496.23,472.55,0.258,0.716,0.778,343.15,49.27,100.31,2022-11-09 20:53:27.026082
36.0,962.0,32.7,-127.85,-496.23,472.56,0.248,0.711,0.851,343.46,48.89,100.53,2022-11-09 20:53:28.070175
37.0,963.0,32.8,-127.09,-496.24,472.54,0.276,0.734,0.851,343.43,48.77,100.6,2022-11-09 20:53:29.120585
36.0,963.0,32.9,-126.09,-496.25,472.52,0.275,0.696,0.773,343.72,48.37,100.88,2022-11-09 20:53:30.160615
37.0,963.0,32.7,-125.85,-496.26,472.51,0.234,0.655,0.711,343.32,48.8,100.92,2022-11-09 20:53:31.207898
37.0,964.0,32.9,-126.06,-496.26,472.52,0.228,0.653,0.704,343.35,48.51,101.44,2022-11-09 20:53:32.247896
37.0,965.0,32.8,-126.59,-496.25,472.53,0.252,0.632,0.759,341.3,49.94,101.24,2022-11-09 20:53:33.291440
36.0,964.0,32.7,-127.09,-496.24,472.54,0.225,0.652,0.698,339.85,50.69,101.36,2022-11-09 20:53:34.342294
36.0,964.0,32.6,-127.71,-496.23,472.55,0.27,0.696,0.716,338.17,52.15,101.18,2022-11-09 20:53:35.382629
36.0,964.0,32.8,-128.83,-496.22,472.58,0.263,0.708,0.748,337.5,51.96,101.93,2022-11-09 20:53:36.441239
37.0,964.0,32.9,-129.53,-496.2,472.59,0.225,0.755,0.708,337.56,52.98,101.87,2022-11-09 20:53:37.500110
36.0,964.0,32.9,-130.16,-496.2,472.61,0.233,0.743,0.725,337.82,52.39,102.77,2022-11-09 20:53:38.553634
36.0,964.0,32.8,-130.23,-496.19,472.61,0.254,0.791,0.733,338.05,52.41,103.22,2022-11-09 20:53:39.609316
36.0,964.0,32.7,-130.27,-496.19,472.61,0.217,0.799,0.736,338.63,51.85,104.12,2022-11-09 20:53:40.664179
37.0,965.0,33.0,-130.61,-496.19,472.62,0.235,0.702,0.693,340.35,50.73,104.8,2022-11-09 20:53:41.707705
37.0,965.0,32.8,-130.55,-496.19,472.62,0.235,0.696,0.692,342.14,49.97,105.18,2022-11-09 20:53:42.758180
37.0,965.0,32.6,-129.76,-496.2,472.6,0.218,0.736,0.711,344.51,48.53,105.71,2022-11-09 20:53:43.816872
36.0,965.0,32.7,-128.73,-496.22,472.58,0.247,0.699,0.73,346.13,47.56,105.99,2022-11-09 20:53:44.860260
36.0,965.0,32.6,-126.77,-496.24,472.53,0.183,0.665,0.699,347.24,46.54,106.35,2022-11-09 20:53:45.907382
36.0,965.0,32.8,-125.75,-496.26,472.51,0.227,0.698,0.721,346.53,47.29,105.71,2022-11-09 20:53:46.954753
37.0,965.0,33.0,-124.85,-496.27,472.49,0.259,0.711,0.634,346.83,47.28,105.56,2022-11-09 20:53:48.005332
36.0,965.0,32.8,-124.58,-496.28,472.49,0.234,0.681,0.727,346.77,46.84,105.13,2022-11-09 20:53:49.045352
36.0,965.0,32.7,-124.38,-496.28,472.48,0.2,0.679,0.73,346.61,46.15,104.31,2022-11-09 20:53:50.089948
36.0,965.0,32.9,-124.32,-496.28,472.48,0.255,0.679,0.687,346.55,46.39,103.58,2022-11-09 20:53:51.140198
36.0,965.0,32.8,-124.47,-496.28,472.48,0.198,0.681,0.686,346.8,45.68,103.9,2022-11-09 20:53:52.198924
36.0,965.0,32.6,-124.46,-496.28,472.48,0.223,0.643,0.711,346.0,45.89,103.93,2022-11-09 20:53:53.242526
36.0,966.0,32.8,-124.47,-496.28,472.48,0.251,0.682,0.699,342.66,47.72,100.69,2022-11-09 20:53:54.289934
36.0,966.0,33.0,-124.92,-496.27,472.49,0.166,0.604,0.633,342.68,48.36,100.44,2022-11-09 20:53:55.336570
37.0,966.0,33.1,-125.32,-496.27,472.5,0.2,0.655,0.699,342.22,48.12,101.03,2022-11-09 20:53:56.387110
36.0,966.0,32.9,-124.52,-496.28,472.48,0.204,0.637,0.71,341.55,47.56,101.81,2022-11-09 20:53:57.427050
36.0,966.0,32.9,-124.82,-496.27,472.49,0.248,0.668,0.692,341.62,48.26,101.72,2022-11-09 20:53:58.474318
36.0,966.0,33.1,-124.47,-496.28,472.48,0.247,0.658,0.663,341.81,48.74,102.0,2022-11-09 20:53:59.514650
36.0,966.0,32.8,-124.53,-496.28,472.48,0.272,0.633,0.648,341.3,49.66,101.77,2022-11-09 20:54:00.558207
36.0,966.0,32.8,-125.17,-496.27,472.5,0.22,0.646,0.693,341.4,48.85,101.92,2022-11-09 20:54:01.608892
36.0,967.0,32.8,-124.64,-496.28,472.49,0.225,0.626,0.664,340.99,50.12,101.52,2022-11-09 20:54:02.649164
36.0,967.0,32.8,-125.04,-496.27,472.5,0.227,0.6,0.629,340.84,50.96,101.33,2022-11-09 20:54:03.696210
37.0,967.0,32.7,-124.9,-496.27,472.49,0.284,0.722,0.72,340.47,51.92,100.47,2022-11-09 20:54:04.736164
36.0,967.0,32.6,-124.35,-496.28,472.48,0.225,0.654,0.723,340.84,50.56,100.36,2022-11-09 20:54:05.783078
36.0,967.0,32.9,-124.87,-496.27,472.49,0.244,0.648,0.707,340.7,50.81,100.35,2022-11-09 20:54:06.823323
36.0,967.0,32.7,-124.97,-496.27,472.49,0.245,0.644,0.659,340.97,51.32,99.74,2022-11-09 20:54:07.867300
36.0,967.0,32.7,-125.04,-496.27,472.5,0.265,0.662,0.713,341.1,50.71,100.26,2022-11-09 20:54:08.922595
36.0,967.0,32.6,-124.97,-496.27,472.49,0.213,0.656,0.716,340.44,50.0,100.59,2022-11-09 20:54:09.978019
36.0,968.0,32.8,-124.67,-496.28,472.49,0.29,0.686,0.72,339.97,48.79,100.65,2022-11-09 20:54:11.039021
36.0,968.0,32.6,-124.82,-496.27,472.49,0.246,0.66,0.793,340.31,48.89,100.61,2022-11-09 20:54:12.079339
36.0,968.0,32.8,-124.99,-496.27,472.49,0.244,0.681,0.716,340.99,48.69,100.93,2022-11-09 20:54:13.122653
36.0,968.0,32.8,-124.96,-496.27,472.49,0.229,0.673,0.707,341.54,47.93,101.75,2022-11-09 20:54:14.173697
36.0,968.0,32.7,-124.74,-496.27,472.49,0.188,0.668,0.694,343.4,46.54,101.77,2022-11-09 20:54:15.214128
36.0,968.0,32.9,-125.14,-496.27,472.5,0.241,0.686,0.742,343.56,45.77,101.88,2022-11-09 20:54:16.272764
36.0,969.0,32.9,-124.62,-496.28,472.49,0.177,0.716,0.733,343.36,45.64,101.87,2022-11-09 20:54:17.316325
37.0,969.0,33.0,-125.6,-496.26,472.51,0.203,0.633,0.71,343.28,45.2,102.87,2022-11-09 20:54:18.356327
36.0,969.0,32.7,-125.35,-496.27,472.5,0.219,0.692,0.644,343.63,45.78,103.3,2022-11-09 20:54:19.403799
37.0,969.0,33.0,-124.61,-496.28,472.49,0.207,0.685,0.739,344.75,44.1,103.55,2022-11-09 20:54:20.443853
37.0,969.0,33.1,-124.34,-496.28,472.48,0.254,0.688,0.72,344.64,44.14,103.43,2022-11-09 20:54:21.490876
37.0,969.0,32.9,-125.11,-496.27,472.5,0.208,0.628,0.651,344.66,41.39,105.4,2022-11-09 20:54:22.538430
36.0,969.0,32.7,-124.78,-496.27,472.49,0.262,0.654,0.693,344.93,41.5,104.12,2022-11-09 20:54:23.578781
36.0,969.0,32.7,-124.91,-496.27,472.49,0.208,0.706,0.644,344.74,41.22,103.49,2022-11-09 20:54:24.625841
37.0,969.0,32.9,-124.68,-496.28,472.49,0.178,0.641,0.738,343.5,41.67,103.23,2022-11-09 20:54:25.665916
37.0,969.0,32.9,-124.28,-496.28,472.48,0.242,0.726,0.638,343.22,43.2,101.98,2022-11-09 20:54:26.709722
36.0,970.0,32.7,-124.44,-496.28,472.48,0.182,0.692,0.695,343.66,41.64,102.68,2022-11-09 20:54:27.765316
36.0,970.0,32.8,-125.01,-496.27,472.5,0.201,0.691,0.718,344.61,40.46,103.46,2022-11-09 20:54:28.808894
36.0,970.0,33.1,-124.71,-496.27,472.49,0.277,0.711,0.645,344.5,41.05,102.53,2022-11-09 20:54:29.855847
36.0,970.0,32.8,-124.61,-496.28,472.49,0.207,0.646,0.637,344.9,40.39,102.88,2022-11-09 20:54:30.896323
37.0,970.0,32.8,-124.91,-496.27,472.49,0.214,0.687,0.739,346.15,39.86,102.75,2022-11-09 20:54:31.940437
36.0,970.0,33.5,-125.08,-496.27,472.5,0.257,0.724,0.762,346.3,40.17,102.36,2022-11-09 20:54:33.001262
