temp,pres,hum,mag_x,mag_y,mag_z,acc_x,acc_y,acc_z,pitch,roll,yaw,datetime
32.0,1009.0,43.9,-218.84,-302.11,473.95,-0.277,-0.841,-0.413,24.54,255.36,253.3,2022-11-07 21:01:45.291894
32.0,1009.0,42.9,-218.68,-302.11,473.95,-0.273,-0.836,-0.417,24.61,255.45,253.21,2022-11-07 21:01:46.377902
32.0,1009.0,43.8,-218.51,-302.09,473.94,-0.278,-0.839,-0.413,24.65,255.51,253.34,2022-11-07 21:01:47.466658
32.0,1009.0,44.0,-218.74,-302.15,473.95,-0.273,-0.845,-0.416,24.68,255.4,253.27,2022-11-07 21:01:48.555925
32.0,1009.0,43.9,-218.66,-302.12,473.95,-0.276,-0.837,-0.407,24.6,255.43,253.14,2022-11-07 21:01:49.644745
32.0,1009.0,44.0,-218.79,-302.19,473.95,-0.277,-0.84,-0.417,24.61,255.77,253.05,2022-11-07 21:01:50.729391
32.0,1009.0,44.1,-218.86,-302.1,473.95,-0.273,-0.838,-0.408,24.61,255.76,253.14,2022-11-07 21:01:51.803507
32.0,1009.0,43.9,-218.88,-302.1,473.95,-0.276,-0.838,-0.41,24.62,255.76,253.14,2022-11-07 21:01:52.888119
32.0,1009.0,43.9,-219.0,-302.08,473.95,-0.275,-0.838,-0.414,24.62,255.62,253.18,2022-11-07 21:01:53.972801
32.0,1009.0,44.1,-219.28,-302.0,473.96,-0.276,-0.836,-0.412,24.5,255.59,253.13,2022-11-07 21:01:55.061611
32.0,1009.0,43.8,-219.01,-302.0,473.95,-0.277,-0.839,-0.412,24.57,255.56,253.15,2022-11-07 21:01:56.150529
32.0,1009.0,43.8,-218.88,-302.28,473.95,-0.276,-0.839,-0.41,24.61,255.46,253.33,2022-11-07 21:01:57.239474
32.0,1009.0,43.9,-219.06,-302.39,473.96,-0.275,-0.84,-0.411,24.59,255.56,253.34,2022-11-07 21:01:58.324353
32.0,1009.0,43.7,-218.8,-302.49,473.95,-0.273,-0.834,-0.411,24.55,255.61,253.24,2022-11-07 21:01:59.413145
32.0,1009.0,43.7,-218.97,-302.37,473.95,-0.275,-0.841,-0.409,24.63,255.5,253.16,2022-11-07 21:02:00.500702
32.0,1009.0,44.0,-218.93,-302.37,473.95,-0.277,-0.833,-0.414,24.67,255.73,253.06,2022-11-07 21:02:01.585690
32.0,1009.0,43.6,-219.13,-302.42,473.96,-0.279,-0.838,-0.401,24.66,255.86,253.03,2022-11-07 21:02:02.660431
32.0,1009.0,43.9,-219.01,-302.47,473.96,-0.274,-0.835,-0.416,24.77,255.79,253.14,2022-11-07 21:02:03.745368
32.0,1009.0,43.9,-219.14,-302.34,473.96,-0.278,-0.835,-0.414,24.81,255.83,253.19,2022-11-07 21:02:04.830241
32.0,1009.0,43.5,-219.17,-302.37,473.96,-0.272,-0.835,-0.416,24.87,255.74,253.25,2022-11-07 21:02:05.916562
32.0,1009.0,44.1,-219.19,-302.31,473.96,-0.278,-0.839,-0.413,24.92,255.83,253.3,2022-11-07 21:02:07.001709
32.0,1009.0,43.9,-218.91,-302.56,473.95,-0.277,-0.839,-0.414,24.88,255.68,253.24,2022-11-07 21:02:08.086808
32.0,1009.0,44.0,-218.81,-302.5,473.95,-0.276,-0.84,-0.416,24.79,255.73,253.27,2022-11-07 21:02:09.171829
32.0,1009.0,43.9,-219.06,-302.38,473.96,-0.275,-0.839,-0.416,24.8,255.66,253.2,2022-11-07 21:02:10.261059
32.0,1009.0,43.7,-218.72,-302.28,473.95,-0.279,-0.841,-0.424,24.78,255.63,253.19,2022-11-07 21:02:11.339550
32.0,1009.0,43.8,-218.85,-302.13,473.95,-0.28,-0.835,-0.416,24.78,255.6,253.14,2022-11-07 21:02:12.423766
32.0,1009.0,43.9,-219.13,-302.46,473.96,-0.274,-0.843,-0.424,24.81,255.64,253.11,2022-11-07 21:02:13.513094
32.0,1009.0,43.7,-219.06,-302.6,473.96,-0.277,-0.834,-0.414,24.78,255.7,253.15,2022-11-07 21:02:14.603661
32.0,1009.0,44.0,-219.26,-302.56,473.96,-0.276,-0.834,-0.41,24.63,255.8,253.08,2022-11-07 21:02:15.692817
32.0,1009.0,43.8,-219.3,-302.43,473.96,-0.279,-0.84,-0.413,24.6,255.73,253.09,2022-11-07 21:02:16.781927
32.0,1009.0,43.7,-219.25,-302.54,473.96,-0.275,-0.837,-0.415,24.73,255.57,253.09,2022-11-07 21:02:17.866841
32.0,1009.0,43.6,-219.3,-302.37,473.96,-0.28,-0.839,-0.412,24.62,255.55,253.11,2022-11-07 21:02:18.951804
32.0,1009.0,44.1,-219.14,-302.16,473.96,-0.274,-0.836,-0.413,24.58,255.44,253.13,2022-11-07 21:02:20.037062
32.0,1009.0,43.8,-218.86,-302.09,473.95,-0.278,-0.84,-0.408,24.56,255.37,253.16,2022-11-07 21:02:21.122219
32.0,1009.0,43.8,-218.96,-302.21,473.95,-0.275,-0.84,-0.416,24.49,255.37,253.09,2022-11-07 21:02:22.207323
32.0,1009.0,43.8,-218.95,-301.99,473.95,-0.276,-0.839,-0.414,24.44,255.25,253.1,2022-11-07 21:02:23.293656
32.0,1009.0,43.9,-218.98,-301.75,473.95,-0.278,-0.838,-0.407,24.5,255.22,253.04,2022-11-07 21:02:24.378869
32.0,1009.0,44.0,-219.26,-301.69,473.96,-0.276,-0.835,-0.408,24.5,254.98,252.98,2022-11-07 21:02:25.468316
32.0,1009.0,43.7,-219.13,-302.1,473.96,-0.277,-0.839,-0.41,24.43,255.05,252.98,2022-11-07 21:02:26.557614
32.0,1009.0,43.8,-219.18,-302.21,473.96,-0.274,-0.84,-0.413,24.52,255.03,253.0,2022-11-07 21:02:27.646506
32.0,1009.0,43.5,-219.15,-302.35,473.96,-0.278,-0.837,-0.413,24.51,255.06,253.1,2022-11-07 21:02:28.731591
32.0,1009.0,43.7,-219.09,-302.26,473.96,-0.276,-0.837,-0.409,24.59,255.09,253.16,2022-11-07 21:02:29.816672
32.0,1009.0,43.9,-218.84,-302.13,473.95,-0.279,-0.84,-0.406,24.7,255.08,253.23,2022-11-07 21:02:30.901737
32.0,1009.0,43.7,-219.07,-302.21,473.96,-0.275,-0.834,-0.412,24.7,255.26,253.31,2022-11-07 21:02:31.988185
32.0,1009.0,43.8,-219.25,-302.26,473.96,-0.276,-0.839,-0.411,24.77,255.31,253.38,2022-11-07 21:02:33.073247
32.0,1009.0,43.9,-219.33,-302.28,473.96,-0.278,-0.837,-0.411,24.73,255.46,253.44,2022-11-07 21:02:34.162503
32.0,1009.0,43.8,-219.21,-302.15,473.96,-0.279,-0.836,-0.414,24.8,255.44,253.43,2022-11-07 21:02:35.251856
32.0,1009.0,43.8,-219.24,-302.1,473.96,-0.272,-0.837,-0.417,24.86,255.59,253.52,2022-11-07 21:02:36.341302
32.0,1009.0,43.8,-219.39,-301.74,473.96,-0.275,-0.839,-0.413,24.97,255.7,253.44,2022-11-07 21:02:37.425052
32.0,1009.0,43.6,-219.2,-301.93,473.96,-0.274,-0.83,-0.408,24.93,255.62,253.42,2022-11-07 21:02:38.506743
32.0,1009.0,43.9,-219.09,-302.01,473.96,-0.288,-0.84,-0.401,24.96,255.71,253.48,2022-11-07 21:02:39.591485
32.0,1009.0,44.0,-218.94,-302.21,473.95,-0.275,-0.84,-0.409,24.97,255.72,253.34,2022-11-07 21:02:40.677453
32.0,1009.0,43.9,-219.12,-302.23,473.96,-0.275,-0.832,-0.405,24.84,255.69,253.25,2022-11-07 21:02:41.762066
32.0,1009.0,43.7,-219.34,-301.99,473.96,-0.275,-0.84,-0.409,25.01,255.69,253.25,2022-11-07 21:02:42.846654
32.0,1009.0,43.7,-219.35,-302.09,473.96,-0.278,-0.845,-0.408,25.03,255.5,253.12,2022-11-07 21:02:43.935829
32.0,1009.0,43.9,-219.21,-302.18,473.96,-0.274,-0.84,-0.407,24.98,255.52,253.11,2022-11-07 21:02:45.020492
32.0,1009.0,42.6,-219.17,-302.2,473.96,-0.278,-0.837,-0.408,24.92,255.43,253.01,2022-11-07 21:02:46.106520
32.0,1009.0,43.7,-219.05,-301.81,473.95,-0.279,-0.845,-0.416,24.92,255.48,253.02,2022-11-07 21:02:47.191059
32.0,1009.0,43.9,-219.06,-301.97,473.95,-0.276,-0.837,-0.41,25.0,255.54,253.04,2022-11-07 21:02:48.279912
32.0,1009.0,43.8,-219.17,-302.09,473.96,-0.273,-0.833,-0.413,25.01,255.62,253.05,2022-11-07 21:02:49.368776
32.0,1009.0,43.7,-219.04,-302.08,473.95,-0.28,-0.84,-0.412,24.89,255.55,253.05,2022-11-07 21:02:50.446091
32.0,1009.0,43.8,-218.95,-301.91,473.95,-0.276,-0.842,-0.413,24.78,255.55,253.12,2022-11-07 21:02:51.516043
32.0,1009.0,43.8,-218.9,-302.03,473.95,-0.273,-0.838,-0.409,24.82,255.58,253.08,2022-11-07 21:02:52.604955
32.0,1009.0,43.8,-218.86,-301.77,473.95,-0.275,-0.842,-0.407,24.71,255.43,253.05,2022-11-07 21:02:53.693926
32.0,1009.0,43.8,-218.84,-301.76,473.95,-0.275,-0.838,-0.412,24.76,255.54,253.13,2022-11-07 21:02:54.776211
32.0,1009.0,43.6,-218.93,-301.86,473.95,-0.279,-0.836,-0.411,24.75,255.39,253.18,2022-11-07 21:02:55.865143
32.0,1009.0,42.3,-219.01,-301.83,473.95,-0.276,-0.838,-0.414,24.78,255.42,253.14,2022-11-07 21:02:56.955743
32.0,1009.0,43.7,-219.3,-301.88,473.96,-0.285,-0.847,-0.41,25.08,255.93,253.13,2022-11-07 21:02:58.044581
32.0,1009.0,43.9,-219.15,-302.04,473.96,-0.274,-0.834,-0.416,25.04,255.84,253.21,2022-11-07 21:02:59.129282
32.0,1009.0,43.7,-218.88,-302.25,473.95,-0.278,-0.839,-0.416,25.02,255.8,253.33,2022-11-07 21:03:00.215136
32.0,1009.0,43.6,-218.64,-302.2,473.95,-0.275,-0.837,-0.413,25.02,255.95,253.19,2022-11-07 21:03:01.299710
32.0,1009.0,43.8,-218.64,-302.37,473.95,-0.28,-0.834,-0.41,25.0,255.92,253.1,2022-11-07 21:03:02.389029
32.0,1009.0,43.7,-218.9,-301.95,473.95,-0.274,-0.834,-0.412,24.94,255.86,253.09,2022-11-07 21:03:03.477813
32.0,1009.0,43.7,-218.9,-302.19,473.95,-0.279,-0.837,-0.407,24.82,255.82,253.09,2022-11-07 21:03:04.558753
32.0,1009.0,43.9,-219.11,-301.9,473.96,-0.273,-0.837,-0.415,24.78,255.67,253.0,2022-11-07 21:03:05.643921
32.0,1009.0,43.9,-218.96,-302.22,473.95,-0.276,-0.841,-0.41,24.7,255.35,253.04,2022-11-07 21:03:06.728996
32.0,1009.0,43.7,-218.98,-301.99,473.95,-0.273,-0.835,-0.42,24.75,255.43,253.07,2022-11-07 21:03:07.813257
32.0,1009.0,43.7,-219.06,-302.15,473.96,-0.277,-0.833,-0.413,24.63,255.55,253.1,2022-11-07 21:03:08.902482
32.0,1009.0,43.5,-219.13,-302.38,473.96,-0.276,-0.834,-0.407,24.58,255.3,253.09,2022-11-07 21:03:09.991818
32.0,1009.0,43.8,-219.24,-301.9,473.96,-0.275,-0.837,-0.414,24.48,255.17,253.0,2022-11-07 21:03:11.081049
32.0,1009.0,43.7,-219.22,-301.87,473.96,-0.276,-0.838,-0.414,24.47,255.19,252.98,2022-11-07 21:03:12.166199
32.0,1009.0,43.5,-219.41,-301.93,473.96,-0.277,-0.834,-0.41,24.54,255.15,253.01,2022-11-07 21:03:13.251114
32.0,1009.0,43.6,-219.45,-302.09,473.96,-0.276,-0.84,-0.409,24.62,255.09,253.12,2022-11-07 21:03:14.336242
32.0,1009.0,43.9,-219.26,-302.22,473.96,-0.275,-0.84,-0.416,24.7,255.06,253.17,2022-11-07 21:03:15.425565
32.0,1009.0,43.8,-219.29,-302.15,473.96,-0.277,-0.84,-0.412,24.67,255.23,253.22,2022-11-07 21:03:16.514793
32.0,1009.0,43.5,-219.42,-302.09,473.96,-0.276,-0.835,-0.414,24.65,255.33,253.37,2022-11-07 21:03:17.602550
32.0,1009.0,43.4,-219.45,-301.92,473.96,-0.277,-0.835,-0.414,24.59,255.32,253.28,2022-11-07 21:03:18.687360
32.0,1009.0,43.8,-219.2,-302.04,473.96,-0.278,-0.838,-0.411,24.54,255.32,253.25,2022-11-07 21:03:19.776588
32.0,1009.0,43.8,-218.97,-302.01,473.95,-0.276,-0.836,-0.416,24.47,255.29,253.26,2022-11-07 21:03:20.865853
32.0,1009.0,43.6,-218.89,-302.02,473.95,-0.282,-0.842,-0.407,24.52,255.37,253.31,2022-11-07 21:03:21.955227
32.0,1009.0,43.7,-218.74,-301.94,473.95,-0.274,-0.84,-0.412,24.73,255.36,253.25,2022-11-07 21:03:23.044627
32.0,1009.0,43.6,-218.66,-302.04,473.95,-0.272,-0.836,-0.418,24.78,255.29,253.16,2022-11-07 21:03:24.134015
32.0,1009.0,43.9,-218.85,-302.26,473.95,-0.28,-0.843,-0.41,24.74,255.21,253.09,2022-11-07 21:03:25.218854
32.0,1009.0,43.5,-218.81,-302.26,473.95,-0.277,-0.836,-0.412,24.75,255.35,253.06,2022-11-07 21:03:26.303903
32.0,1009.0,43.5,-218.73,-302.17,473.95,-0.277,-0.836,-0.411,24.79,255.18,253.01,2022-11-07 21:03:27.388870
32.0,1009.0,43.9,-218.59,-302.22,473.95,-0.274,-0.839,-0.416,24.8,255.12,252.93,2022-11-07 21:03:28.477907
32.0,1009.0,43.6,-218.62,-302.12,473.95,-0.276,-0.843,-0.417,24.85,255.21,253.03,2022-11-07 21:03:29.568454
32.0,1009.0,43.9,-218.8,-301.96,473.95,-0.276,-0.842,-0.407,24.7,255.12,253.06,2022-11-07 21:03:30.657796
32.0,1009.0,43.3,-218.61,-301.89,473.94,-0.279,-0.841,-0.413,24.69,255.15,253.05,2022-11-07 21:03:31.747020
32.0,1009.0,44.7,-218.73,-302.11,473.95,-0.278,-0.84,-0.413,24.7,255.43,253.12,2022-11-07 21:03:32.837448
32.0,1009.0,43.7,-218.75,-302.28,473.95,-0.277,-0.839,-0.411,24.58,255.57,253.15,2022-11-07 21:03:33.926495
32.0,1009.0,43.9,-218.95,-302.22,473.95,-0.276,-0.839,-0.412,24.64,255.45,253.31,2022-11-07 21:03:35.015633
32.0,1009.0,44.7,-218.81,-301.94,473.95,-0.273,-0.839,-0.409,24.65,255.63,253.26,2022-11-07 21:03:36.107581
32.0,1009.0,43.6,-218.83,-301.99,473.95,-0.279,-0.836,-0.414,24.6,255.65,253.33,2022-11-07 21:03:37.196668
32.0,1009.0,43.5,-218.86,-302.23,473.95,-0.276,-0.835,-0.411,24.66,255.5,253.29,2022-11-07 21:03:38.285516
32.0,1009.0,44.0,-218.73,-301.84,473.95,-0.279,-0.842,-0.415,24.6,255.51,253.23,2022-11-07 21:03:39.377000
32.0,1009.0,43.6,-218.88,-302.29,473.95,-0.28,-0.842,-0.41,24.58,255.48,253.21,2022-11-07 21:03:40.465647
32.0,1009.0,43.7,-218.77,-302.23,473.95,-0.275,-0.835,-0.408,24.64,255.38,253.19,2022-11-07 21:03:41.550231
32.0,1009.0,43.7,-218.81,-302.16,473.95,-0.273,-0.836,-0.419,24.67,255.48,253.1,2022-11-07 21:03:42.635316
32.0,1009.0,43.7,-218.61,-302.27,473.95,-0.277,-0.84,-0.412,24.7,255.49,253.0,2022-11-07 21:03:43.719791
32.0,1009.0,43.7,-218.92,-302.19,473.95,-0.275,-0.836,-0.409,24.7,255.62,253.05,2022-11-07 21:03:44.808698
32.0,1009.0,43.4,-218.55,-302.18,473.94,-0.274,-0.839,-0.415,24.8,255.48,253.05,2022-11-07 21:03:45.897605
32.0,1009.0,43.5,-218.61,-302.11,473.95,-0.276,-0.841,-0.42,24.76,255.57,253.03,2022-11-07 21:03:46.982078
32.0,1009.0,41.8,-218.55,-302.07,473.94,-0.279,-0.841,-0.409,24.73,255.65,252.97,2022-11-07 21:03:48.067858
32.0,1009.0,43.6,-218.52,-302.01,473.94,-0.272,-0.837,-0.419,24.75,255.69,252.8,2022-11-07 21:03:49.152287
32.0,1009.0,43.7,-218.66,-301.91,473.95,-0.274,-0.838,-0.416,24.8,255.51,252.65,2022-11-07 21:03:50.239165
32.0,1009.0,43.5,-218.57,-301.64,473.94,-0.278,-0.84,-0.41,24.73,255.49,252.64,2022-11-07 21:03:51.323620
32.0,1009.0,43.8,-218.66,-301.72,473.95,-0.277,-0.842,-0.41,24.71,255.66,252.68,2022-11-07 21:03:52.412637
32.0,1009.0,43.7,-218.4,-301.79,473.94,-0.278,-0.838,-0.413,24.67,255.79,252.74,2022-11-07 21:03:53.501454
32.0,1009.0,43.5,-218.47,-301.75,473.94,-0.279,-0.839,-0.413,24.62,255.74,252.76,2022-11-07 21:03:54.586199
32.0,1009.0,43.6,-218.6,-302.03,473.94,-0.275,-0.837,-0.413,24.61,255.66,252.88,2022-11-07 21:03:55.674824
32.0,1009.0,44.0,-218.6,-302.23,473.95,-0.279,-0.838,-0.411,24.64,255.6,252.93,2022-11-07 21:03:56.763629
32.0,1009.0,43.6,-218.58,-302.37,473.95,-0.276,-0.835,-0.41,24.65,255.63,252.89,2022-11-07 21:03:57.852444
32.0,1009.0,43.6,-218.75,-302.07,473.95,-0.273,-0.838,-0.414,24.64,255.73,252.81,2022-11-07 21:03:58.936966
32.0,1009.0,43.8,-218.8,-301.89,473.95,-0.274,-0.837,-0.416,24.66,255.69,252.81,2022-11-07 21:04:00.023004
32.0,1009.0,43.5,-218.83,-301.71,473.95,-0.279,-0.84,-0.41,24.61,255.48,252.86,2022-11-07 21:04:01.107568
32.0,1009.0,43.8,-218.73,-301.81,473.95,-0.277,-0.842,-0.41,24.64,255.23,252.83,2022-11-07 21:04:02.196300
32.0,1009.0,43.6,-218.6,-301.91,473.94,-0.272,-0.839,-0.41,24.64,255.14,252.71,2022-11-07 21:04:03.284706
32.0,1009.0,43.8,-218.48,-301.98,473.94,-0.273,-0.836,-0.409,24.6,255.04,252.65,2022-11-07 21:04:04.369296
32.0,1009.0,43.7,-218.43,-302.06,473.94,-0.275,-0.844,-0.418,24.59,254.94,252.7,2022-11-07 21:04:05.458153
32.0,1009.0,43.6,-218.57,-301.75,473.94,-0.276,-0.838,-0.41,24.5,254.88,252.77,2022-11-07 21:04:06.547382
32.0,1009.0,43.4,-218.55,-301.75,473.94,-0.276,-0.838,-0.417,24.47,254.95,252.88,2022-11-07 21:04:07.636381
32.0,1009.0,44.1,-218.92,-301.86,473.95,-0.275,-0.841,-0.412,24.51,254.89,252.87,2022-11-07 21:04:08.721029
32.0,1009.0,43.8,-219.01,-302.19,473.95,-0.274,-0.837,-0.414,24.48,254.8,252.87,2022-11-07 21:04:09.805725
32.0,1009.0,43.5,-219.13,-301.86,473.96,-0.275,-0.835,-0.411,24.42,254.93,252.87,2022-11-07 21:04:10.890240
32.0,1009.0,43.8,-218.94,-302.07,473.95,-0.276,-0.838,-0.41,24.53,254.87,252.84,2022-11-07 21:04:11.979093
32.0,1009.0,43.7,-218.79,-301.88,473.95,-0.278,-0.838,-0.405,24.51,254.71,252.77,2022-11-07 21:04:13.063911
32.0,1009.0,43.6,-218.64,-301.77,473.94,-0.273,-0.837,-0.411,24.46,254.77,252.74,2022-11-07 21:04:14.149125
32.0,1010.0,43.6,-218.88,-301.64,473.95,-0.276,-0.839,-0.411,24.53,254.67,252.92,2022-11-07 21:04:15.233724
32.0,1010.0,43.3,-218.88,-301.73,473.95,-0.273,-0.839,-0.412,24.57,254.66,252.96,2022-11-07 21:04:16.322585
32.0,1010.0,44.2,-218.88,-301.64,473.95,-0.276,-0.838,-0.414,24.62,254.74,252.92,2022-11-07 21:04:17.409824
32.0,1010.0,43.7,-218.68,-301.58,473.95,-0.276,-0.838,-0.408,24.6,254.86,252.76,2022-11-07 21:04:18.494381
32.0,1010.0,43.8,-218.6,-301.63,473.94,-0.276,-0.841,-0.408,24.7,255.04,252.78,2022-11-07 21:04:19.583533
32.0,1010.0,43.6,-218.61,-301.52,473.94,-0.276,-0.841,-0.416,24.73,255.01,252.73,2022-11-07 21:04:20.672426
32.0,1010.0,43.7,-218.51,-301.62,473.94,-0.275,-0.837,-0.413,24.69,255.03,252.8,2022-11-07 21:04:21.759698
32.0,1010.0,43.7,-218.42,-301.67,473.94,-0.273,-0.837,-0.413,24.67,254.97,252.8,2022-11-07 21:04:22.844833
32.0,1010.0,43.4,-218.09,-301.5,473.93,-0.279,-0.836,-0.411,24.78,254.97,252.8,2022-11-07 21:04:23.934044
32.0,1010.0,43.5,-218.28,-301.02,473.93,-0.274,-0.835,-0.414,24.72,254.85,252.95,2022-11-07 21:04:25.023356
32.0,1010.0,43.4,-218.63,-301.06,473.94,-0.273,-0.842,-0.414,24.65,254.91,253.01,2022-11-07 21:04:26.108442
32.0,1010.0,43.5,-218.68,-301.25,473.94,-0.278,-0.839,-0.407,24.52,254.98,253.04,2022-11-07 21:04:27.193616
32.0,1010.0,43.6,-218.65,-301.31,473.94,-0.273,-0.836,-0.419,24.51,254.98,253.12,2022-11-07 21:04:28.278741
32.0,1010.0,43.6,-218.63,-301.43,473.94,-0.276,-0.84,-0.414,24.47,254.91,253.06,2022-11-07 21:04:29.360513
32.0,1010.0,43.5,-218.77,-301.48,473.95,-0.277,-0.839,-0.411,24.46,254.87,253.19,2022-11-07 21:04:30.445649
32.0,1010.0,43.4,-218.72,-301.49,473.95,-0.271,-0.841,-0.415,24.41,254.83,253.18,2022-11-07 21:04:31.530739
32.0,1010.0,43.7,-218.44,-301.38,473.94,-0.276,-0.839,-0.412,24.43,254.91,253.18,2022-11-07 21:04:32.619933
32.0,1010.0,43.6,-218.34,-301.3,473.94,-0.278,-0.839,-0.407,24.33,254.93,253.19,2022-11-07 21:04:33.709264
32.0,1010.0,43.6,-218.38,-301.11,473.94,-0.274,-0.832,-0.411,24.31,255.19,253.2,2022-11-07 21:04:34.800055
32.0,1010.0,43.3,-218.37,-301.24,473.94,-0.28,-0.84,-0.41,24.36,255.28,253.25,2022-11-07 21:04:35.889515
32.0,1010.0,43.3,-218.38,-301.84,473.94,-0.276,-0.843,-0.414,24.43,255.18,253.25,2022-11-07 21:04:36.968011
32.0,1010.0,43.5,-218.45,-301.58,473.94,-0.279,-0.838,-0.406,24.5,255.08,253.14,2022-11-07 21:04:38.053016
32.0,1010.0,43.4,-218.27,-301.55,473.94,-0.28,-0.835,-0.41,24.48,255.01,253.02,2022-11-07 21:04:39.142267
32.0,1010.0,43.5,-218.18,-301.79,473.93,-0.275,-0.84,-0.41,24.42,254.85,252.96,2022-11-07 21:04:40.231558
32.0,1010.0,43.6,-218.32,-301.97,473.94,-0.279,-0.841,-0.406,24.47,254.93,253.04,2022-11-07 21:04:41.320794
32.0,1010.0,43.4,-218.45,-301.94,473.94,-0.278,-0.838,-0.411,24.58,254.93,253.09,2022-11-07 21:04:42.410661
32.0,1010.0,43.3,-218.57,-301.73,473.94,-0.271,-0.841,-0.418,24.65,254.93,253.13,2022-11-07 21:04:43.495907
32.0,1010.0,43.4,-218.51,-301.9,473.94,-0.277,-0.837,-0.41,24.72,255.08,253.02,2022-11-07 21:04:44.581091
32.0,1010.0,43.6,-218.46,-302.03,473.94,-0.275,-0.835,-0.411,24.64,255.11,252.98,2022-11-07 21:04:45.666192
32.0,1010.0,44.3,-218.46,-301.83,473.94,-0.27,-0.837,-0.416,24.71,255.17,252.92,2022-11-07 21:04:46.753973
32.0,1010.0,43.7,-218.56,-301.55,473.94,-0.272,-0.837,-0.412,24.76,255.07,252.91,2022-11-07 21:04:47.843369
32.0,1010.0,43.8,-218.48,-301.46,473.94,-0.276,-0.84,-0.413,24.82,254.98,252.98,2022-11-07 21:04:48.928537
32.0,1010.0,43.7,-218.42,-301.24,473.94,-0.275,-0.839,-0.414,24.74,254.98,252.94,2022-11-07 21:04:50.013628
32.0,1010.0,43.6,-218.51,-301.59,473.94,-0.277,-0.841,-0.411,24.74,255.03,253.05,2022-11-07 21:04:51.099336
32.0,1010.0,43.5,-218.67,-301.58,473.94,-0.276,-0.837,-0.415,24.71,254.98,253.01,2022-11-07 21:04:52.183292
32.0,1010.0,43.8,-218.52,-301.71,473.94,-0.277,-0.841,-0.41,24.67,255.02,253.08,2022-11-07 21:04:53.267897
32.0,1010.0,43.3,-218.36,-301.92,473.94,-0.276,-0.84,-0.411,24.7,255.01,253.06,2022-11-07 21:04:54.356692
32.0,1010.0,43.5,-218.5,-301.65,473.94,-0.277,-0.838,-0.408,24.71,255.04,253.04,2022-11-07 21:04:55.445809
32.0,1010.0,43.7,-218.34,-301.48,473.94,-0.272,-0.839,-0.414,24.71,254.85,252.88,2022-11-07 21:04:56.530375
32.0,1010.0,43.6,-218.38,-301.61,473.94,-0.276,-0.832,-0.409,24.67,254.81,252.97,2022-11-07 21:04:57.619138
32.0,1010.0,43.3,-218.22,-301.55,473.93,-0.274,-0.83,-0.426,24.58,255.08,253.01,2022-11-07 21:04:58.708626
32.0,1010.0,43.5,-218.44,-301.4,473.94,-0.276,-0.84,-0.413,24.71,255.0,252.91,2022-11-07 21:04:59.793243
32.0,1010.0,43.6,-218.59,-301.52,473.94,-0.276,-0.835,-0.411,24.74,254.74,252.88,2022-11-07 21:05:00.877737
32.0,1010.0,43.5,-218.35,-301.56,473.94,-0.277,-0.839,-0.417,24.73,254.96,252.93,2022-11-07 21:05:01.962424
32.0,1010.0,43.4,-218.23,-301.34,473.93,-0.277,-0.836,-0.416,24.74,254.81,252.76,2022-11-07 21:05:03.051259
32.0,1010.0,42.8,-218.27,-301.6,473.94,-0.278,-0.843,-0.417,24.77,254.84,252.87,2022-11-07 21:05:04.141613
32.0,1010.0,43.5,-218.35,-301.3,473.94,-0.273,-0.838,-0.415,24.76,254.81,252.8,2022-11-07 21:05:05.230309
32.0,1010.0,43.3,-218.17,-301.68,473.93,-0.277,-0.833,-0.414,24.82,254.97,252.89,2022-11-07 21:05:06.315868
32.0,1010.0,43.5,-218.16,-301.52,473.93,-0.276,-0.841,-0.411,24.91,254.97,252.94,2022-11-07 21:05:07.402136
32.0,1010.0,43.7,-218.13,-301.71,473.93,-0.279,-0.841,-0.41,24.9,254.96,252.98,2022-11-07 21:05:08.487141
32.0,1010.0,43.4,-218.42,-301.43,473.94,-0.274,-0.836,-0.413,24.8,255.01,252.95,2022-11-07 21:05:09.572182
32.0,1010.0,43.7,-218.26,-301.16,473.93,-0.278,-0.839,-0.409,24.67,254.81,252.84,2022-11-07 21:05:10.657315
32.0,1010.0,43.7,-218.38,-301.49,473.94,-0.277,-0.835,-0.409,24.59,254.82,252.98,2022-11-07 21:05:11.746526
32.0,1010.0,43.3,-218.5,-301.7,473.94,-0.272,-0.836,-0.415,24.56,254.85,253.02,2022-11-07 21:05:12.835951
32.0,1010.0,43.1,-218.41,-301.61,473.94,-0.277,-0.835,-0.417,24.48,255.02,253.0,2022-11-07 21:05:13.925391
32.0,1010.0,43.6,-218.13,-301.57,473.93,-0.272,-0.837,-0.416,24.49,254.94,253.0,2022-11-07 21:05:15.014741
32.0,1010.0,44.6,-218.11,-301.61,473.93,-0.27,-0.833,-0.418,24.47,254.76,252.93,2022-11-07 21:05:16.103264
32.0,1010.0,43.6,-218.35,-301.39,473.94,-0.278,-0.838,-0.412,24.45,254.84,252.91,2022-11-07 21:05:17.188237
32.0,1010.0,43.4,-218.35,-301.71,473.94,-0.276,-0.836,-0.411,24.46,254.77,252.97,2022-11-07 21:05:18.277562
32.0,1010.0,44.1,-218.16,-301.55,473.93,-0.276,-0.843,-0.412,24.52,254.8,252.91,2022-11-07 21:05:19.365338
32.0,1010.0,43.4,-218.06,-301.46,473.93,-0.279,-0.84,-0.408,24.51,254.9,253.01,2022-11-07 21:05:20.450263
